label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100 
Calculus,-1.5338000059127808,0.271884560585022,-0.4271973669528961,-1.7735460996627808,-0.5983468890190125,0.8836277723312378,0.930357038974762,1.5624892711639404,-1.0186951160430908,0.37175053358078003,0.6313095688819885,1.0509141683578491,1.3479455709457397,0.03791818767786026,1.73907470703125,-0.8381200432777405,0.15211772918701172,-1.2207413911819458,1.5579609870910645,-1.7977664470672607,2.3606817722320557,-0.8146126866340637,0.8235718607902527,-2.2798385620117188,-1.1099188327789307,-0.6130700707435608,1.354712724685669,0.12618984282016754,-0.5292771458625793,-1.5902749300003052,-0.6508435606956482,-0.7910382151603699,1.8079959154129028,-0.33371487259864807,1.18583083152771,0.7808999419212341,-2.0812034606933594,1.6691936254501343,-0.2755763530731201,2.0648996829986572,-1.865040898323059,1.0391457080841064,-1.045896053314209,0.9853459596633911,0.8254105448722839,1.028067946434021,-0.1789093017578125,-0.2518259882926941,0.9248615503311157,-0.6757299900054932,1.104920744895935,-1.5370749235153198,-0.8213856816291809,-1.0154669284820557,1.1978973150253296,-0.12028120458126068,0.6647725701332092,1.5620489120483398,0.8287188410758972,-0.010105949826538563,-0.08293219655752182,-0.374883770942688,-3.0455479621887207,0.0999121367931366,-1.4775445461273193,-2.676443338394165,0.16667743027210236,0.05356110632419586,-0.06395628303289413,0.056294091045856476,-0.9837744832038879,-0.9346970915794373,0.434393972158432,0.022468097507953644,-0.012064735405147076,0.3498050570487976,-0.49478965997695923,0.8381085991859436,-1.4623034000396729,1.4083731174468994,-0.5435036420822144,-1.0035442113876343,-1.220898151397705,0.05199390649795532,0.4276488423347473,-0.3850850462913513,0.2906821370124817,0.5729185342788696,-0.9174067974090576,0.47799137234687805,-0.7057008743286133,1.178943157196045,0.5937029719352722,-0.33748117089271545,1.5184239149093628,0.380957692861557,-0.4481639266014099,0.6282995939254761,-0.07064490765333176,-0.8168549537658691
Linear Algebra,-0.9442360401153564,-0.6008232235908508,0.357796311378479,-0.3991200029850006,0.6037533283233643,0.556057870388031,0.44501370191574097,0.5072954297065735,-0.6094381213188171,-0.39689382910728455,0.10880545526742935,0.43228545784950256,1.3043630123138428,0.1837921440601349,0.7119055986404419,-0.7634357213973999,-0.9153096675872803,0.26050883531570435,0.07109121233224869,-0.5646694898605347,0.5675774216651917,0.12332642823457718,0.6106361150741577,-1.0560598373413086,-1.162938117980957,0.5405983328819275,0.2814550995826721,-0.7430068254470825,-0.5276495218276978,-0.19690436124801636,0.2792050242424011,-0.4276195764541626,0.7983800172805786,-0.13705380260944366,0.02785615250468254,-0.33129021525382996,-0.13205848634243011,0.20867502689361572,0.2092558741569519,0.3974141478538513,-1.101479411125183,0.30718597769737244,-0.06483323127031326,0.20537780225276947,-0.10533100366592407,0.6108046770095825,0.02057642489671707,-0.3237890303134918,0.7086066007614136,-1.3696074485778809,-0.05611018091440201,0.23896895349025726,-0.33294475078582764,-0.2237832397222519,0.43690815567970276,-0.08649534732103348,0.36173322796821594,-0.3964492976665497,0.17039024829864502,-0.28346988558769226,-0.06805716454982758,-0.4458990693092346,-0.4079557955265045,0.0962996631860733,-0.7182566523551941,-0.8735896348953247,-0.5771746635437012,0.31936654448509216,0.5573464035987854,-0.2637504041194916,0.5338895320892334,0.0064565446227788925,-0.6605662107467651,1.017026662826538,-0.14333926141262054,-0.6919227838516235,1.2724353075027466,0.3077942132949829,-1.1386206150054932,-0.3344605267047882,-0.5989949703216553,0.2244134247303009,-0.607730507850647,-0.19710122048854828,0.05463773012161255,-0.6555920839309692,0.5666993856430054,0.40921467542648315,-0.12058614194393158,-0.029248472303152084,-0.6971811652183533,-0.6813431978225708,0.8208452463150024,-0.6939643621444702,0.9336397051811218,-0.17712047696113586,-0.17404335737228394,0.19996681809425354,-0.6003095507621765,-0.5775649547576904
Linear Algebra,-0.7741969227790833,-0.352580726146698,0.44623830914497375,-0.5635337233543396,0.9068230986595154,0.7674358487129211,0.5153027772903442,1.0540589094161987,-0.4364151358604431,-0.0973488837480545,0.004524564370512962,-0.08041933178901672,1.0819662809371948,0.5047873258590698,0.5272881984710693,-0.59964919090271,-1.0431267023086548,-0.36799952387809753,-0.4779593050479889,-0.4979689121246338,0.3922225534915924,-0.007225167937576771,0.2310480773448944,-0.521136999130249,-1.1577669382095337,0.6895809769630432,0.06202024221420288,-0.8833897709846497,-0.4336531162261963,0.04954833909869194,1.0402404069900513,-0.5671496391296387,0.646602988243103,-0.6446468830108643,-0.17090460658073425,-0.0066650682128965855,-0.5818936228752136,0.6105133891105652,0.48751989006996155,-0.2913977801799774,-1.0644421577453613,0.1267140954732895,-0.14222654700279236,0.04508844390511513,0.10208328068256378,-0.1466101109981537,-0.24123075604438782,-0.4015236496925354,0.3038679361343384,-1.31599760055542,0.24053996801376343,0.6564753651618958,-0.7472649812698364,0.2778451144695282,-0.01919914036989212,0.034422457218170166,0.3903856873512268,-0.2708001732826233,-0.09917556494474411,-0.7756187319755554,-0.46631982922554016,-0.5943076014518738,-0.5358743667602539,0.03710993751883507,-1.3461434841156006,-1.315076470375061,-0.42394137382507324,0.2414238303899765,0.47398003935813904,-0.3479022979736328,0.1321953684091568,-0.0046547893434762955,-0.8821482062339783,1.6050455570220947,-0.48159894347190857,-0.9551949501037598,1.4237297773361206,0.397153377532959,-0.700196385383606,-0.7470698356628418,-0.31255868077278137,0.3753921687602997,-0.7157068252563477,-0.5907011032104492,0.5619880557060242,-0.10561657696962357,0.17661355435848236,0.6218538284301758,-0.8421307802200317,0.1515021175146103,-0.19774466753005981,-0.2548169791698456,0.679990828037262,-0.6367306709289551,0.6558142304420471,-0.27727657556533813,0.18695805966854095,0.6239527463912964,-0.26569053530693054,-0.7503188252449036
CS,-0.3091723918914795,1.9222601652145386,-1.6226531267166138,-0.10744096338748932,-0.4530920088291168,1.3732956647872925,-1.6973412036895752,-0.3405002951622009,-1.7339988946914673,-1.0267752408981323,0.17618726193904877,-0.30417314171791077,0.2701936364173889,-0.4411172568798065,1.7962696552276611,0.46222904324531555,-3.0932369232177734,-1.232714295387268,-1.3254897594451904,-0.7260532975196838,0.0250844843685627,-0.8646923303604126,0.8308619856834412,1.1724611520767212,-0.11523757874965668,1.2993327379226685,-0.993052065372467,-0.5096990466117859,0.06446920335292816,0.2916047275066376,1.1013661623001099,0.34219178557395935,2.498331069946289,-0.5430518984794617,1.5254372358322144,-0.3026326298713684,1.272414207458496,0.930157482624054,0.10899127274751663,-0.05311672389507294,-1.0872834920883179,-1.0687416791915894,0.4913542568683624,0.1371104121208191,1.009351372718811,1.7993501424789429,0.03553008288145065,1.5200151205062866,-0.5666813850402832,-2.040531635284424,-0.406752347946167,2.4684207439422607,0.9112437963485718,0.23902364075183868,0.6869494915008545,-0.5139334201812744,2.2243475914001465,-2.242191791534424,-0.15143443644046783,-1.846579670906067,0.7768062949180603,0.651910662651062,-0.39104172587394714,2.6547422409057617,1.041175365447998,0.39717772603034973,-0.3586480915546417,2.376784324645996,-1.2182782888412476,0.7957696318626404,-0.30334416031837463,0.003140027867630124,0.5199155211448669,2.747877836227417,-1.280144453048706,0.46967554092407227,-0.15901829302310944,0.4611552059650421,-1.632043480873108,-0.32276010513305664,-1.614333987236023,0.16131369769573212,-1.7038829326629639,0.9773200750350952,-0.45713213086128235,0.18117044866085052,-0.34822317957878113,0.604993999004364,-0.6090552806854248,-1.375596284866333,0.1804395467042923,-0.33044835925102234,1.6900689601898193,0.6839566230773926,1.3573392629623413,0.8526057600975037,-0.9781044125556946,0.3986363708972931,-1.0365793704986572,-2.4496958255767822
Calculus,-1.4473397731781006,0.20278488099575043,-1.71770179271698,-0.12544234097003937,1.0557985305786133,0.09640832245349884,0.6930426359176636,-0.23824022710323334,-0.4812641143798828,0.5153493285179138,-0.2586407959461212,0.08991429954767227,1.4696544408798218,0.5214802622795105,0.6629119515419006,-1.4092124700546265,0.6062684059143066,-0.30573588609695435,0.3825376331806183,-0.5721370577812195,1.2141679525375366,0.9046072363853455,-0.03313196077942848,-0.8254433870315552,-2.511003017425537,-0.17045579850673676,0.3237640857696533,-1.026106595993042,-0.04989795386791229,-0.7171173691749573,0.18046316504478455,0.8007561564445496,1.3291479349136353,-0.8987022638320923,1.0589306354522705,1.3010241985321045,-1.9763885736465454,0.23424236476421356,-1.3920419216156006,-1.2422996759414673,-0.9655565619468689,-1.139340877532959,-0.3331519663333893,-0.6540406942367554,0.1586315780878067,0.7946402430534363,0.08924087136983871,0.2169833928346634,1.1529771089553833,0.18142853677272797,1.324350357055664,-0.012264975346624851,-0.975115180015564,-0.8548328876495361,0.4558370113372803,1.3602441549301147,0.756149172782898,-0.5107609033584595,0.6190419793128967,-0.444295197725296,0.4790988266468048,-1.160300374031067,-1.2214748859405518,-0.7096757888793945,-0.8504547476768494,0.13268515467643738,-1.4464352130889893,-0.7250099182128906,1.8557102680206299,-0.740746021270752,1.3680973052978516,-0.6899101138114929,-1.655422329902649,1.2033071517944336,-0.8923037052154541,-1.7497715950012207,-0.6693564653396606,1.4173320531845093,-0.3490048050880432,-1.841904878616333,0.25035685300827026,0.6463667154312134,0.22521698474884033,1.2311768531799316,-0.4309394955635071,-0.27237504720687866,1.1832489967346191,0.1611756533384323,0.18504267930984497,1.858137845993042,0.23218266665935516,0.7067246437072754,1.5325968265533447,-1.437567949295044,1.1244268417358398,0.6266685724258423,0.595348596572876,0.35867369174957275,0.5975294709205627,-1.5551918745040894
Linear Algebra,-1.4732969999313354,-0.23071269690990448,-0.05132732167840004,-2.353729724884033,1.2983593940734863,0.1552048623561859,-0.2517346143722534,1.1149028539657593,0.018438216298818588,-1.5957098007202148,-0.5638712644577026,-0.9692513346672058,0.21700243651866913,-0.14964334666728973,-0.5027382373809814,-0.19449327886104584,0.6366850137710571,-0.28074395656585693,-0.06887952238321304,-0.2695949375629425,1.2685829401016235,-0.24928604066371918,-1.0217573642730713,-2.4348530769348145,-2.6319832801818848,-0.04335588961839676,-0.06409456580877304,-2.2303214073181152,-0.5712180733680725,-0.20882515609264374,-0.4541848301887512,1.1848353147506714,0.7101115584373474,-1.166420578956604,1.1849803924560547,-0.9707538485527039,-1.2292979955673218,-0.5271542072296143,-0.30502015352249146,-0.6516086459159851,-0.6803041696548462,0.5823901891708374,0.3705229163169861,-1.6356297731399536,-0.4326050281524658,-0.011444244533777237,0.6620294451713562,0.26445409655570984,2.366619825363159,-1.0232102870941162,0.21740645170211792,-0.4122150242328644,-0.3015216886997223,-0.14814436435699463,1.5309935808181763,-0.4245224893093109,0.8253079652786255,-0.47922348976135254,-1.4254127740859985,-0.24693791568279266,0.053706295788288116,-0.8624085187911987,-0.5564232468605042,0.15384481847286224,-2.2924487590789795,-0.18721230328083038,-1.8045525550842285,0.3151722252368927,2.027041435241699,0.42441946268081665,0.8493685722351074,-0.3494226038455963,-0.6432494521141052,1.6007466316223145,0.09884465485811234,-0.459535151720047,1.6077691316604614,0.8560651540756226,-0.7951472997665405,-1.927728533744812,0.8830983638763428,-0.9153537154197693,-0.812330424785614,0.4063328206539154,1.5501902103424072,-0.6388322114944458,0.46683064103126526,1.3802753686904907,-0.2148798406124115,1.173629641532898,-0.7781298756599426,-1.2611278295516968,1.031625747680664,-1.6575990915298462,1.2708479166030884,-0.959350049495697,-0.3207821846008301,0.9268441796302795,0.22452224791049957,-0.05145188048481941
Probability,-0.42339611053466797,-0.3679971694946289,-0.0580214187502861,-0.14645715057849884,-0.09482678771018982,0.2827562391757965,-0.5562788248062134,-0.09768582135438919,-0.27805158495903015,0.00227615749463439,0.5942273736000061,0.6213122606277466,0.7131574749946594,0.2169218808412552,0.9381376504898071,-0.5903967022895813,-0.9845737814903259,-1.2468502521514893,-0.3025045394897461,-0.1215181052684784,0.35747531056404114,0.7729836106300354,-0.7625137567520142,0.09902843832969666,-1.1479542255401611,0.2650523781776428,-0.9843772053718567,-1.067260980606079,-0.05144794285297394,-0.4769558012485504,0.5824345946311951,-0.12692129611968994,1.7145285606384277,-0.4828179180622101,1.342337727546692,0.4855852723121643,0.11373741179704666,-0.41857847571372986,-0.15989428758621216,0.16966402530670166,-1.1321117877960205,0.22906853258609772,-0.373993843793869,0.406709760427475,-0.27744585275650024,1.0308476686477661,0.454617977142334,0.23923024535179138,-0.1227589100599289,-1.3228838443756104,0.09506861120462418,0.5863068699836731,0.3154101073741913,0.29374125599861145,0.6607539653778076,-0.7306318879127502,0.03753485530614853,0.763420820236206,-0.834713339805603,-0.9353417158126831,1.7116403579711914,-0.7558936476707458,-0.75068199634552,-0.403408020734787,-0.4570426940917969,-0.22086016833782196,-0.2808647155761719,0.4583761692047119,-0.375163733959198,-1.2975627183914185,0.13536471128463745,0.19418519735336304,-0.9526087045669556,1.095288872718811,0.42114439606666565,-0.6712924838066101,0.9595426917076111,-0.07089557498693466,0.4689723253250122,0.07386090606451035,-1.032228946685791,-0.2553177773952484,-0.6612823605537415,0.0841187983751297,-0.9378249645233154,0.2345893830060959,-0.21601073443889618,0.625051736831665,0.911854088306427,0.20820064842700958,-0.020700108259916306,-0.39209502935409546,0.40012532472610474,-0.4512024521827698,0.27838215231895447,-0.11404082179069519,-0.5331296324729919,0.49515411257743835,-0.22907140851020813,-0.23313982784748077
Linear Algebra,-0.9387996792793274,-0.49011391401290894,-0.08534747362136841,-0.7460874915122986,0.7957553267478943,0.762130081653595,0.13152725994586945,1.1417946815490723,-0.5111644268035889,-0.5453945994377136,0.12394225597381592,0.06717120856046677,1.180599570274353,0.5788367390632629,0.006785345263779163,-0.512840211391449,-0.5356165170669556,-0.35334837436676025,0.05964307487010956,-0.8098512291908264,0.1898559182882309,0.10831965506076813,0.7440148591995239,-0.25130170583724976,-0.7888542413711548,0.8454947471618652,-0.2380048781633377,-0.8998490571975708,-0.25121933221817017,0.35050132870674133,0.26505860686302185,-0.8005857467651367,0.6405283212661743,-0.22284306585788727,0.1875336915254593,0.1396472156047821,-0.3600277900695801,0.30401310324668884,0.5149534344673157,-0.23976193368434906,-0.42601603269577026,-0.06616348773241043,-0.2002294808626175,-0.06638690829277039,-0.26006588339805603,0.5946614146232605,-0.14573684334754944,0.18011006712913513,-0.16848529875278473,-0.9358324408531189,0.05518818646669388,0.07630700618028641,-0.12902596592903137,-0.1333213746547699,0.5448607802391052,0.3105472922325134,0.22714072465896606,0.4135753810405731,0.14753714203834534,-1.2413547039031982,0.09976247698068619,-0.766427755355835,-0.5409881472587585,0.19608300924301147,-1.230263352394104,-0.8117788434028625,-0.15501178801059723,0.36678799986839294,-0.05774334445595741,0.22381283342838287,0.0709921196103096,0.1187957376241684,-0.5585993528366089,0.6965345740318298,-0.6839257478713989,-0.7615646719932556,0.42930078506469727,0.3436037600040436,-0.32165831327438354,-0.9699597358703613,-0.18667739629745483,0.3280653655529022,-0.43675655126571655,-0.5431907176971436,-0.09408337622880936,-0.42152509093284607,-0.19103188812732697,0.6035054326057434,-0.26770952343940735,-0.07103028148412704,-0.35037627816200256,-0.40060582756996155,0.6423075795173645,-0.2665826380252838,1.1649169921875,-0.34676221013069153,-0.2120751142501831,0.4479091763496399,0.28635457158088684,-0.40858328342437744
Algorithms,-0.05589982494711876,-1.6226434707641602,0.9722232818603516,-1.8323640823364258,0.47778430581092834,1.7412916421890259,-0.21721148490905762,0.1500411033630371,0.09817036241292953,0.7807672023773193,-0.4173794388771057,-0.4663167893886566,1.1395291090011597,0.8506579995155334,-0.03134428709745407,-0.7837505340576172,0.6004565358161926,1.2593350410461426,1.2795634269714355,0.3889353275299072,0.7633789777755737,-0.5650266408920288,-0.3866848945617676,-1.7341915369033813,-0.48334401845932007,-0.4448150396347046,-1.0551422834396362,-0.390117347240448,-1.0194618701934814,-0.9651175737380981,-0.19858743250370026,-2.1262385845184326,0.4146135449409485,0.7451871037483215,-0.008232376538217068,2.137676477432251,-0.3195202946662903,-0.7230148911476135,-0.8706008195877075,-0.8593583703041077,-1.7200430631637573,-0.3632923364639282,0.387137770652771,-1.2680586576461792,-0.9306853413581848,0.5866356492042542,-0.9699361324310303,-0.2374800592660904,-1.4286673069000244,0.7720507979393005,1.0573683977127075,3.2634429931640625,-0.8820562362670898,-0.11759636551141739,2.6846373081207275,-0.7856147289276123,0.2195938527584076,1.6581939458847046,-0.7552691698074341,-1.1421982049942017,-1.2290210723876953,-0.9695087671279907,-0.7539752721786499,0.616666316986084,-0.45357954502105713,0.6485173106193542,-2.641894578933716,0.6315352916717529,-0.5286588072776794,-0.6389054656028748,0.12322375178337097,0.7542755603790283,0.13295435905456543,2.7827887535095215,-1.0588023662567139,-0.28395071625709534,2.468477964401245,0.31098291277885437,-0.7101137638092041,-2.0101540088653564,1.3773828744888306,-1.0445557832717896,-1.564733624458313,1.0943022966384888,-1.0190664529800415,-0.9469251036643982,1.037719488143921,1.1681208610534668,-2.1709964275360107,-2.2724835872650146,0.7597411870956421,-0.6666040420532227,-0.4024161994457245,-0.39675939083099365,0.6550038456916809,-0.59991854429245,-1.2511881589889526,-1.4272881746292114,-1.1171021461486816,0.39377301931381226
CS,-0.4377814531326294,-0.10014202445745468,-0.05679985508322716,-0.207302987575531,0.4712117910385132,0.1527864933013916,0.049605198204517365,0.5383691191673279,-0.23066869378089905,-0.332017183303833,-0.16551047563552856,0.15326644480228424,0.33788537979125977,-0.1145167127251625,0.2785593867301941,-0.23836416006088257,-0.5408585071563721,-0.010902083478868008,0.12059254944324493,-0.3830370306968689,0.42102083563804626,-0.02618207037448883,0.24716562032699585,-0.42380839586257935,-0.5418882369995117,0.3865690529346466,0.0423884317278862,-0.4149848520755768,0.09999136626720428,-0.07962523400783539,0.27349892258644104,-0.09171807765960693,0.39008620381355286,0.1958032250404358,-0.08870476484298706,0.28409039974212646,-0.11577264219522476,-0.20420795679092407,0.1951957643032074,0.0227267574518919,-0.24913805723190308,0.08703559637069702,-0.12923911213874817,-0.18425139784812927,-0.037186697125434875,0.30858784914016724,0.48139116168022156,0.12680725753307343,0.13284429907798767,-0.6604220271110535,0.22780288755893707,0.6156215071678162,-0.3945598602294922,-0.03955293074250221,0.6399789452552795,-0.09361644089221954,0.26934608817100525,0.0854317769408226,0.17957836389541626,-0.402672678232193,0.326750248670578,-0.19619745016098022,-0.1864217221736908,0.022487958893179893,-0.20969170331954956,-0.2064286172389984,0.02111552469432354,0.15920814871788025,0.167369082570076,0.025916406884789467,0.052271127700805664,-0.22791658341884613,-0.16292890906333923,0.6706802248954773,-0.1873297095298767,-0.23423579335212708,0.4724111258983612,-0.07436079531908035,-0.43817198276519775,-0.19356399774551392,-0.16436664760112762,0.03842383995652199,-0.37510964274406433,0.22157515585422516,-0.2514041066169739,-0.12858061492443085,0.4563171863555908,-0.09763864427804947,-0.04275740310549736,-0.04664982110261917,0.12336673587560654,-0.06369135528802872,0.29771485924720764,-0.25346705317497253,0.14552965760231018,-0.04913180321455002,-0.24472030997276306,-0.006711075082421303,-0.38468673825263977,-0.1784893274307251
CS,-0.40713804960250854,0.7709031701087952,-1.721218228340149,-0.8565589189529419,-0.2809762954711914,1.7541038990020752,-0.3302549719810486,-1.0419472455978394,-0.18657377362251282,-0.11689142137765884,0.22128728032112122,-0.26754245162010193,1.4233416318893433,0.4497220814228058,1.711271047592163,-0.396681547164917,-3.929323673248291,-1.7007699012756348,-0.8789089322090149,-0.1788347065448761,0.6948356032371521,0.16654400527477264,0.6658263206481934,1.179377794265747,-0.3629724383354187,0.15218771994113922,0.014791480265557766,0.43656378984451294,2.454690933227539,0.2656992971897125,-0.4030160903930664,-1.9068354368209839,2.424093723297119,2.102008104324341,-0.10722798854112625,0.28632885217666626,0.9726347327232361,-0.6946626305580139,2.5342328548431396,-1.7345070838928223,2.658613443374634,-1.364545226097107,-0.1897532194852829,-0.3252437710762024,-0.15460433065891266,0.41522881388664246,2.88337779045105,0.581286609172821,1.642717957496643,-1.2566022872924805,-2.7616500854492188,1.5666475296020508,0.3159714341163635,1.25760817527771,2.135205030441284,1.5714247226715088,-0.7078337669372559,-0.9432151317596436,-0.11452154070138931,-0.8038850426673889,0.47595661878585815,1.8378665447235107,-0.2532109320163727,1.9988733530044556,2.246750593185425,-0.2294338345527649,0.8493348360061646,2.9424192905426025,-2.059777021408081,-0.7187817692756653,2.385718584060669,0.026602331548929214,-1.5183255672454834,0.43919625878334045,0.4486815929412842,-0.4672841429710388,-1.0428180694580078,0.747177243232727,1.7749863862991333,-1.437902569770813,0.5307824015617371,-0.26601842045783997,-2.124527931213379,1.3553144931793213,-1.2664893865585327,-1.248384714126587,1.2523324489593506,1.936124324798584,-2.054877758026123,-4.776711463928223,0.26923564076423645,-1.3043594360351562,2.0484774112701416,-0.5209474563598633,1.1896382570266724,1.3324960470199585,-1.4008567333221436,-0.23087547719478607,-1.5893901586532593,0.5662317276000977
Data Structures,-0.4447731375694275,-1.536238670349121,-1.707350254058838,0.058879412710666656,-0.3604247272014618,0.9709326028823853,-1.0350161790847778,0.24679654836654663,-1.0049209594726562,0.07219606637954712,-0.6453875303268433,-0.500551164150238,0.8468648195266724,0.2929931879043579,-0.816650927066803,0.009372161701321602,-1.4853670597076416,0.5974905490875244,1.4707109928131104,-0.2546519637107849,1.3052667379379272,0.20187701284885406,0.840107262134552,-0.6430533528327942,-0.2474362999200821,0.1826861947774887,0.11684118956327438,-0.525365948677063,0.4638313055038452,0.5986654758453369,0.4631766378879547,-1.6004773378372192,-0.3754027783870697,3.091871500015259,-0.6247631907463074,1.5851218700408936,0.780242919921875,-0.737466037273407,0.5018287897109985,-0.9879176616668701,-1.2023451328277588,1.2671993970870972,0.2575768828392029,-0.28754472732543945,-0.20328329503536224,0.269761323928833,-0.049991119652986526,0.05906609073281288,-0.03156822919845581,-1.2735540866851807,2.1597073078155518,4.080081462860107,-1.1418150663375854,-1.020275354385376,0.3880021572113037,-1.5033161640167236,0.8515625596046448,1.4325621128082275,-1.131893515586853,-0.6366609334945679,-0.22779038548469543,-0.36131933331489563,-0.22417253255844116,-0.4697483479976654,-0.8313478827476501,-0.2963101863861084,-0.5232528448104858,-1.2558567523956299,0.7919600605964661,1.3967468738555908,-0.9086381196975708,0.6151283979415894,0.10795173048973083,0.6218329071998596,-0.25808143615722656,-0.6792753338813782,0.6607169508934021,-0.2549104392528534,-0.0971638485789299,-0.3896135687828064,-1.0317580699920654,1.2157882452011108,-1.1970818042755127,-0.7236251831054688,-1.53896164894104,-0.5482667088508606,0.5577786564826965,0.06500943005084991,-0.3776828348636627,-1.165282964706421,0.7329171299934387,-0.9236361384391785,0.39272868633270264,-0.9615052938461304,-0.3251405954360962,-0.26433902978897095,0.6249882578849792,-1.7895839214324951,-1.5810037851333618,0.8427531123161316
Calculus,-1.5781135559082031,1.0176751613616943,-0.999232292175293,-1.1901392936706543,-0.6551387310028076,0.14798226952552795,0.05258911848068237,0.8992501497268677,-1.6364277601242065,0.5276322364807129,-0.08354896306991577,0.7976024746894836,1.463690161705017,0.2458151876926422,0.7207820415496826,-0.5777548551559448,0.04322011023759842,-1.9396699666976929,1.2913025617599487,-2.6157162189483643,1.9407353401184082,-0.876359760761261,1.3668771982192993,-2.407811164855957,-1.3593991994857788,-0.6962144374847412,1.4304174184799194,-1.3442460298538208,0.4865337908267975,-1.7011895179748535,0.2924366593360901,-1.1033645868301392,1.260056972503662,0.3737660348415375,1.0445798635482788,0.31179243326187134,-2.4262824058532715,2.710379123687744,-0.5132538080215454,1.0010390281677246,-1.2987474203109741,-0.06253547221422195,-0.18727004528045654,0.06511083245277405,0.2538524866104126,0.8829901218414307,0.6946226358413696,-0.975509524345398,1.837361454963684,0.31850728392601013,1.5399671792984009,-0.7709930539131165,-0.28454867005348206,-1.0994077920913696,0.18464230000972748,0.17989565432071686,0.8273775577545166,1.6792396306991577,0.9245700836181641,-0.7282309532165527,-0.8139157891273499,-0.6054398417472839,-1.795951008796692,-0.829058051109314,-1.1489408016204834,-1.8006850481033325,-0.19745273888111115,-0.19522066414356232,0.7660347819328308,0.7681121230125427,-1.2461392879486084,-1.0075470209121704,-0.7300432920455933,0.8139289617538452,-0.19568051397800446,0.4726821184158325,-0.027878234162926674,0.288510799407959,-0.472495436668396,-0.12979917228221893,0.19997097551822662,0.5619580745697021,-0.4383905827999115,-0.27307575941085815,-0.6445887684822083,-0.10172586888074875,-0.42517784237861633,0.8065961599349976,-1.3859127648174763e-05,0.7674934267997742,-1.7709262371063232,-0.6026585698127747,-0.3433553874492645,-0.46492740511894226,0.7034235596656799,0.025258706882596016,0.351104199886322,1.297624111175537,-0.5342692732810974,-0.8390555381774902
Linear Algebra,-0.8430362939834595,-1.5255415439605713,-0.49788522720336914,-0.38383519649505615,2.5402138233184814,0.5919471979141235,1.256193995475769,2.036780595779419,0.31214410066604614,-0.018134962767362595,-0.574816882610321,0.9695029258728027,1.2384387254714966,1.5719081163406372,1.2832236289978027,-0.545534610748291,-0.24674054980278015,0.16557292640209198,-0.024047065526247025,0.1560116559267044,1.4516865015029907,0.22255703806877136,-0.680614173412323,-0.4744275212287903,-1.161971092224121,0.9122271537780762,0.7086206674575806,0.21340535581111908,-1.0415711402893066,0.4931519329547882,0.7566043138504028,-2.030001401901245,0.9685326218605042,0.00373493367806077,-1.8952518701553345,0.5346377491950989,-1.0685367584228516,0.597769021987915,-0.557727038860321,-0.855545163154602,-1.0188508033752441,-1.1248927116394043,-1.0761488676071167,-1.2435698509216309,0.3263072669506073,-0.6996505856513977,-0.41768667101860046,1.2666077613830566,0.5553306341171265,-0.56427001953125,-0.2206043154001236,1.0636652708053589,-1.2339814901351929,0.5066666007041931,0.8686324954032898,0.6780131459236145,0.6698815226554871,-0.7340592741966248,-0.8222213387489319,0.15868036448955536,-0.5224190354347229,-0.13256396353244781,0.3153133988380432,1.2202928066253662,-0.3604605495929718,-1.8185073137283325,0.5451100468635559,-1.008205533027649,-0.33151641488075256,-0.40417760610580444,-0.7686376571655273,0.005311519838869572,-1.126333475112915,-0.8067410588264465,-0.6147251129150391,-2.5554261207580566,0.3444167971611023,0.5204692482948303,-0.20937757194042206,-1.8014546632766724,0.16809557378292084,-0.010368448682129383,-1.7083243131637573,0.7437552809715271,-0.019960373640060425,0.023738529533147812,1.0176717042922974,1.2956342697143555,1.1692545413970947,-2.33857798576355,0.2831340432167053,-1.259876012802124,0.3653627932071686,-1.4928709268569946,-0.7327526807785034,0.7629822492599487,0.39554572105407715,1.1075199842453003,-0.7379885911941528,-0.2625541687011719
